1,23.4,99966,2019-10-10 10:47
1,24.1,99975,2019-10-10 11:17
1,23.6,100015,2019-10-10 11:47
1,25.5,100009,2019-10-10 12:17
1,25.4,100025,2019-10-10 12:47
1,24.1,100043,2019-10-10 13:17
0,26.1,100041,2019-10-10 13:47
0,26.1,100063,2019-10-10 14:17
0,25.7,100113,2019-10-10 14:47
0,25.5,100106,2019-10-10 15:17
0,25.2,100127,2019-10-10 15:47
0,25.0,100136,2019-10-10 16:17
0,24.4,100123,2019-10-10 16:47
0,23.9,100147,2019-10-10 17:17
0,23.4,100183,2019-10-10 17:47
0,23.0,100185,2019-10-10 18:17
0,22.8,100225,2019-10-10 18:47
0,22.8,100234,2019-10-10 19:17
0,22.7,100246,2019-10-10 19:47
0,22.6,100244,2019-10-10 20:17
0,21.4,100233,2019-10-10 20:47
0,19.5,100236,2019-10-10 21:17
0,18.9,100255,2019-10-10 21:47
0,19.4,100280,2019-10-10 22:17
0,19.0,100292,2019-10-10 22:48
0,19.0,100284,2019-10-10 23:18
0,19.0,100313,2019-10-10 23:48
0,19.1,100326,2019-10-11 00:18
0,19.1,100334,2019-10-11 00:48
0,19.1,100339,2019-10-11 01:18
0,18.9,100332,2019-10-11 01:48
0,18.5,100330,2019-10-11 02:18
0,18.7,100325,2019-10-11 02:48
0,18.6,100314,2019-10-11 03:18
0,18.6,100299,2019-10-11 03:48
1,18.4,100285,2019-10-11 04:18
1,18.3,100234,2019-10-11 04:48
1,18.1,100170,2019-10-11 05:18
1,17.9,100115,2019-10-11 05:48
1,18.0,100123,2019-10-11 06:18
1,18.1,100075,2019-10-11 06:48
1,21.1,100050,2019-10-11 07:18
1,21.5,100062,2019-10-11 07:48
1,21.6,100035,2019-10-11 08:18
1,21.7,100033,2019-10-11 08:48
1,21.9,100018,2019-10-11 09:18
1,22.0,100011,2019-10-11 09:48
1,22.0,99976,2019-10-11 10:18
1,22.0,99976,2019-10-11 10:48
1,22.3,100002,2019-10-11 11:18
